"tax_id","species_id","parent_tax_id","rank","name"
"414860",26542,"226179","species","Sphaerophoria loewi"
"1352498",26544,"226179","species","Sphaerophoria philanthus"
"2725527",26546,"226179","species","Sphaerophoria rueppelli"
"226180",26547,"226179","species","Sphaerophoria scripta"
"2735243",26548,"226179","species","Sphaerophoria taeniata"
"1553744",26550,"204630","species","Sphaerosoma pilosum"
"199570",26552,"199569","species","Sphaerosyllis hystrix"
"418355",26553,"199569","species","Sphaerosyllis taylori"
"1126394",26554,"88591","species","Sphecodes albilabris"
"1126395",26555,"88591","species","Sphecodes crassus"
"1126396",26556,"88591","species","Sphecodes ephippius"
"1190787",26557,"88591","species","Sphecodes ferruginatus"
"1190788",26558,"88591","species","Sphecodes geoffrellus"
"1126397",26559,"88591","species","Sphecodes gibbus"
"1190789",26560,"88591","species","Sphecodes hyalinatus"
"1299666",26561,"88591","species","Sphecodes longulus"
"1299672",26562,"88591","species","Sphecodes majalis"
"1299679",26563,"88591","species","Sphecodes marginatus"
"1299688",26564,"88591","species","Sphecodes miniatus"
"1190790",26565,"88591","species","Sphecodes monilicornis"
"1299696",26566,"88591","species","Sphecodes niger"
"1126398",26567,"88591","species","Sphecodes pellucidus"
"1126399",26568,"88591","species","Sphecodes puncticeps"
"1299744",26569,"88591","species","Sphecodes reticulatus"
"1299749",26570,"88591","species","Sphecodes rubicundus"
"1299754",26571,"88591","species","Sphecodes rufiventris"
"1299761",26572,"88591","species","Sphecodes scabricollis"
"1299779",26573,"88591","species","Sphecodes spinulosus"
"274341",26574,"274340","species","Sphecophaga vesparum"
"2596822",26580,"226166","species","Sphegina clunipes"
"226167",26583,"226166","species","Sphegina sibirica"
"594017",26585,"474822","species","Sphenella marginata"
"1513337",26587,"871001","species","Sphex flavipennis"
"1507169",26588,"871001","species","Sphex funerarius"
"295944",26590,"295943","species","Sphindus dubius"
"1588597",26591,"1588596","species","Sphinginus lobatus"
"499829",26592,"243011","species","Sphingonotus caerulans"
"470732",26593,"119287","species","Sphinx ligustri"
"987436",26594,"119287","species","Sphinx pinastri"
"881795",26597,"881794","species","Sphragisticus nebulosus"
"1554586",26598,"1554585","species","Sphyradium doliolum"
"348850",26599,"348849","species","Sphyrion lumpi"
"509483",26601,"509482","species","Spialia sertorius"
"108475",26602,"108474","species","Spiculopteragia asymmetrica"
"239091",26603,"108474","species","Spiculopteragia boehmi"
"188925",26605,"108474","species","Spiculopteragia quadrispiculata"
"1291930",26609,"81702","species","Spilogona aerea"
"1763958",26610,"81702","species","Spilogona baltica"
"1291936",26612,"81702","species","Spilogona contractifrons"
"559666",26613,"81702","species","Spilogona dispar"
"1291955",26616,"81702","species","Spilogona pacifica"
"1291961",26617,"81702","species","Spilogona surda"
"1507170",26621,"421406","species","Spilomena beata"
"1895159",26624,"421406","species","Spilomena troglodytes"
"2721522",26637,"226162","species","Spilomyia manicata"
"1101054",26639,"572897","species","Spilonota laricana"
"572898",26640,"572897","species","Spilonota ocellana"
"476434",26641,"476433","species","Spilopsyllus cuniculi"
"875880",26642,"214365","species","Spilosoma lubricipeda"
"875881",26643,"695183","species","Spilarctia lutea"
"988039",26644,"214365","species","Spilosoma urticae"
"1545252",26645,"299280","species","Spilostethus saxatilis"
"495642",26646,"495641","species","Spilothyrateles punctus"
"206126",26647,"206125","species","Spinachia spinachia"
"1105313",26649,"92547","species","Spiniphora bergenstammi"
"2682687",26653,"212623","species","Spinolia unicolor"
"565379",26657,"99231","species","Spinturnix andegavinus"
"565383",26659,"99231","species","Spinturnix kolenatii"
"99232",26660,"99231","species","Spinturnix myoti"
"99233",26662,"99231","species","Spinturnix plecotinus"
"160760",26663,"1647189","species","Spinus spinus"
"990114",26666,"876021","species","Spio filicornis"
"696728",26670,"507533","species","Spiophanes bombyx"
"696729",26671,"507533","species","Spiophanes kroyeri"
"2082999",26674,"344940","species","Spirobranchus lamarcki"
"1928863",26675,"344940","species","Spirobranchus triqueter"
"304461",26676,"304460","species","Spirocerca lupi"
"1732124",26677,"397992","species","Spirontocaris liljeborgii"
"272743",26678,"272742","species","Spirorbis spirorbis"
"357076",26679,"272742","species","Spirorbis tridentatus"
"167835",26680,"167834","species","Spirosperma ferox"
"549451",26683,"6582","species","Spisula elliptica"
"31201",26684,"6582","species","Spisula solida"
"6584",26685,"6582","species","Spisula solidissima"
"31202",26686,"6582","species","Spisula subtruncata"
"37547",26687,"7106","species","Spodoptera eridania"
"7107",26688,"7106","species","Spodoptera exigua"
"7108",26689,"7106","species","Spodoptera frugiperda"
"7109",26690,"7106","species","Spodoptera littoralis"
"69820",26691,"7106","species","Spodoptera litura"
"1141038",26693,"582016","species","Spoladea recurvalis"
"50595",26694,"50594","species","Spondyliosoma cantharus"
"1395520",26695,"131713","species","Spondylis buprestoides"
"6055",26696,"6054","species","Spongilla lacustris"
"196075",26697,"196074","species","Sprattus sprattus"
"1449018",26698,"1449017","species","Spuleria flavicaput"
"1870357",26699,"797011","species","Spulerina simploniella"
"2338582",26700,"267984","species","Spurgia euphorbiae"
"8284",26701,"233201","species","Squalius cephalus"
"7797",26702,"7796","species","Squalus acanthias"
"1971336",26703,"608571","species","Squamapion atomarium"
"878992",26704,"608571","species","Squamapion flavimanum"
"263718",26707,"55141","species","Squatina squatina"
"525914",26710,"525910","species","Squatinella rostrum"
"55696",26712,"55693","species","Stagnicola corvus"
"1071981",26713,"55693","species","Stagnicola fuscus"
"55699",26714,"55693","species","Stagnicola palustris"
"1570294",26715,"55693","species","Stagnicola turricula"
"2651074",26716,"2651072","species","Stagonomus bipunctatus"
"1553745",26717,"295645","species","Staphylinus caesareus"
"346782",26718,"295645","species","Staphylinus dimidiaticornis"
"1553746",26719,"295645","species","Staphylinus erythropterus"
"753230",26720,"687507","species","Stathmopoda pedella"
"1345087",26723,"1279101","species","Stauridiosarsia gemmifera"
"1793163",26724,"1279101","species","Stauridiosarsia producta"
"1918302",26725,"1918301","species","Staurochaeta albocingulata"
"1385057",26726,"362190","species","Stauronematus platycerus"
"495644",26727,"495643","species","Stauropoctonus bombycivorus"
"753423",26728,"753422","species","Stauropus fagi"
"28631",26730,"53709","species","Piophila nigriceps"
"1659982",26731,"114395","species","Steatoda albomaculata"
"233484",26732,"114395","species","Steatoda bipunctata"
"932969",26733,"114395","species","Steatoda castanea"
"256750",26734,"114395","species","Steatoda grossa"
"2747131",26735,"114395","species","Steatoda nobilis"
"114396",26736,"114395","species","Steatoda triangulosa"
"797458",26738,"704033","species","Steatonyssus occidentalis"
"1749375",26740,"188292","species","Stegana coleoptrata"
"462260",26741,"188292","species","Stegana furta"
"2483413",26742,"188292","species","Stegana nigrithorax"
"52000",26744,"51998","species","Steganacarus magnus"
"52000",26746,"51998","species","Steganacarus magnus"
"708373",26745,"51998","species","Steganacarus applicatus"
"708374",26748,"51998","species","Steganacarus spinosus"
"2561766",26749,"704881","species","Stegania cararia"
"987012",26750,"704881","species","Stegania trimaculata"
"295656",26751,"295655","species","Stegobium paniceum"
"162469",26754,"34507","species","Steinernema affine"
"52066",26755,"34507","species","Steinernema feltiae"
"172742",26756,"34507","species","Steinernema kraussei"
"1542553",26758,"216413","species","Stelis breviuscula"
"1542555",26759,"216413","species","Stelis minima"
"1542556",26760,"216413","species","Stelis minuta"
"1542558",26761,"216413","species","Stelis ornatula"
"2249760",26762,"216413","species","Stelis phaeoptera"
"549116",26763,"216413","species","Stelis punctulatissima"
"1352256",26764,"216413","species","Stelis signata"
"685700",26767,"685699","species","Stemonyphantes lineatus"
"879792",26769,"879791","species","Stempellina bausei"
"288879",26771,"288878","species","Stempellinella brevis"
"441138",26772,"288878","species","Stempellinella edwardsi"
"2041968",26773,"2041967","species","Stenacidia violacea"
"195298",26776,"195297","species","Stenagostus rhombeus"
"625351",26777,"369233","species","Stenamma debile"
"2041970",26780,"2041969","species","Stenaphorura denisi"
"1100830",26783,"764496","species","Stenchaetothrips biformis"
"9737",26784,"9734","species","Stenella coeruleoalba"
"195301",26785,"195300","species","Stenelmis canaliculata"
"2494660",26786,"1232276","species","Steneotarsonemus laticeps"
"274346",26790,"274345","species","Stenichneumon culpator"
"1667557",26791,"274345","species","Stenichneumon militarius"
"1588473",26792,"442150","species","Stenichnus bicolor"
"1553747",26793,"442150","species","Stenichnus collaris"
"1143116",26794,"442150","species","Stenichnus godarti"
"442151",26796,"442150","species","Stenichnus scutellaris"
"46167",26798,"46166","species","Steno bredanensis"
"1830420",26801,"1830419","species","Stenobarichneumon citator"
"355390",26803,"142129","species","Stenobothrus lineatus"
"355409",26804,"142129","species","Stenobothrus nigromaculatus"
"660961",26805,"142129","species","Stenobothrus stigmaticus"
"1342238",26806,"1342237","species","Stenocarus cardui"
"1342239",26807,"1342237","species","Stenocarus ruficornis"
"1051997",26808,"209694","species","Stenochironomus gibbus"
"878993",26810,"763910","species","Stenocorus meridianus"
"1586419",26811,"763910","species","Stenocorus quercus"
"166219",26815,"166218","species","Stenocranus major"
"863834",26818,"567524","species","Stenodema calcarata"
"1511252",26819,"567524","species","Stenodema holsata"
"1511253",26820,"567524","species","Stenodema laevigata"
"1101159",26831,"1101158","species","Stenolechia gemmella"
"2562047",26832,"2562046","species","Stenolechiodes pseudogemmellus"
"346850",26833,"177549","species","Stenolophus mixtus"
"1588474",26834,"177549","species","Stenolophus skrimshiranus"
"247309",26835,"177549","species","Stenolophus teutonus"
"2340063",26836,"495647","species","Stenomacrus deletus"
"2340064",26840,"495647","species","Stenomacrus merula"
"2086636",26846,"2086635","species","Stenomalina gracilis"
"647168",26852,"647167","species","Stenonchulus troglodytes"
"166905",26853,"166904","species","Stenopelmus rufinasus"
"1876095",26854,"1271745","species","Stenophylax mitis"
"1271746",26855,"1271745","species","Stenophylax permistus"
"2268713",26856,"2268712","species","Stenopleustes latipes"
"367070",26860,"367068","species","Stenopterapion meliloti"
"367071",26861,"367068","species","Stenopterapion tenue"
"1586541",26862,"79539","species","Stenopterus rufus"
"1660692",26863,"753424","species","Stenoptilia bipunctidactyla"
"1870359",26864,"753424","species","Stenoptilia pneumonanthes"
"1594347",26865,"753424","species","Stenoptilia pterodactyla"
"2561770",26866,"753424","species","Stenoptilia stigmatodactylus"
"1660696",26867,"753424","species","Stenoptilia zophodactylus"
"1870723",26868,"1870722","species","Stenoptinea cyaneimarmorella"
"541227",26870,"291867","species","Stenosemus albus"
"1187985",26871,"1187984","species","Stenostola dubia"
"52061",26874,"39238","species","Stenostomum leucops"
"1569481",26876,"1428155","species","Stenotaenia linearis"
"1732125",26877,"317524","species","Stenothoe marina"
"1732126",26878,"317524","species","Stenothoe monoculoides"
"236941",26881,"236940","species","Stenotus binotatus"
"1586542",26882,"294816","species","Stenurella bifasciata"
"877990",26883,"294816","species","Stenurella melanura"
"294817",26884,"294816","species","Stenurella nigra"
"690306",26885,"243703","species","Stenurus globicephalae"
"243704",26886,"243703","species","Stenurus minor"
"2783526",26887,"243703","species","Stenurus ovatus"
"878994",26889,"295611","species","Stenus argus"
"1553748",26891,"295611","species","Stenus assequens"
"1588477",26892,"295611","species","Stenus ater"
"1553749",26894,"295611","species","Stenus atratulus"
"1202163",26895,"295611","species","Stenus bifoveolatus"
"878995",26896,"295611","species","Stenus biguttatus"
"1202164",26897,"295611","species","Stenus bimaculatus"
"1202165",26898,"295611","species","Stenus binotatus"
"1553751",26899,"295611","species","Stenus bohemicus"
"878996",26900,"295611","species","Stenus boops"
"878997",26902,"295611","species","Stenus brunnipes"
"1202166",26905,"295611","species","Stenus canaliculatus"
"1553752",26906,"295611","species","Stenus carbonarius"
"1898555",26907,"295611","species","Stenus cautus"
"513398",26908,"295611","species","Stenus cicindeloides"
"1202167",26910,"295611","species","Stenus clavicornis"
"513399",26911,"295611","species","Stenus comma"
"1553753",26913,"295611","species","Stenus crassus"
"1553754",26914,"295611","species","Stenus europaeus"
"1588479",26915,"295611","species","Stenus flavipalpis"
"878998",26916,"295611","species","Stenus flavipes"
"878999",26917,"295611","species","Stenus formicetorum"
"346851",26918,"295611","species","Stenus fornicatus"
"1202168",26919,"295611","species","Stenus fossulatus"
"1202169",26920,"295611","species","Stenus fulvicornis"
"1588480",26921,"295611","species","Stenus fuscicornis"
"1553756",26922,"295611","species","Stenus fuscipes"
"1588481",26923,"295611","species","Stenus gallicus"
"1553757",26924,"295611","species","Stenus geniculatus"
"346852",26926,"295611","species","Stenus guttula"
